question,type,answer,prediction,meteor_score,bleu_score,rouge_1,rouge_2,rouge_l,Accuracy_pred,Accuracy_ref,Token_count
"A 32-year-old G2P2 at 33 weeks and 4 days of gestation presents to the emergency room with low-grade fever, mild low back pain, and dysuria for 1 day. She has a history of urinary tract infections, including one during this current pregnancy that was treated successfully with cephalexin. On examination, she is nontoxic but mildly uncomfortable; she has CVA tenderness on her right side. Her urinalysis is positive for leukocyte esterase and nitrites, and she is admitted to the hospital for IV antibiotics with ceftriaxone. Her present condition places her at increased risk for which of the following:",NOTA,None of the above,"Correct answer: Low birth weight

Explanation:

The patient is at increased risk for low birth weight because of her history of urinary tract infections during pregnancy. This is because the risk of preterm labor and preterm birth is increased in women with urinary tract infections during pregnancy.",0.114942529,8.11E-232,0.114285712,0,0.114285712,0.021276596,0.25,227
Which acute phase reactant induces rouleaux formation,NOTA,None of the above,"The correct answer is Serum amyloid A.

Explanation: Serum amyloid A is a type of acute phase reactant that forms complexes with serum albumin and causes rouleaux formation. It is also involved in the pathogenesis of familial Mediterranean fever.",0.126582278,8.46E-232,0.108108106,0,0.108108106,0.025641026,0.25,98
Not a Post transcriptional modification:,NOTA,None of the above,"The correct answer is: None of the above

Explanation: The four post-transcriptional modifications are:
1. 5' capping: Adding a 7-methylguanosine cap to the 5' end of the mRNA.
2. Poly A tail addition: Adding a poly A tail to the 3' end of the mRNA.
3. Splicing: Removing introns and joining exons to form the final mRNA sequence.
4. Polyadenylation: Adding a poly A tail to the 3' end of the mRNA.

Note: The process of removing introns and joining exons is called splicing,",0.141843972,0.021386406,0.153846152,0.092307691,0.153846152,0.046511628,1,93
"Lin old woman for two months because of cough and weight loss, to outpatient, chest X-ray as shown, the most likely diagnosis is:",NOTA,None of the above,"The correct answer is Emphysema.

Explanation: The chest X-ray shows diffuse emphysema.",0.098039216,0,0,0,0,0.076923077,0.25,117
Blisters are absent in ?,NOTA,None of the above,"Arsenic Poisoning

Explanation:
Blisters are absent in Arsenic poisoning.
Ref: Essentials of Forensic Medicine and Toxicology by K S Narayan Reddy, 27th edition, Page 444.",0.074626866,7.72E-232,0.071428569,0,0.071428569,0.04,0.25,92
"On the principle of clinical genetics applied to the narrative, which of the following error?",NOTA,None of the above,"The correct answer is: For single-gene Mendelian genetic disorders (monogenic Mendelian disorders), genetic mode (mode of

Explanation: The correct answer is 'For single-gene Mendelian genetic disorders (monogenic Mendelian disorders), genetic mode (mode of inheritance) is not the only factor that determines the pattern of disease in the family. There are other factors that can influence the pattern of disease in a family, such as environmental factors, other genetic factors, and random chance.",0.080645161,7.07E-232,0.085106381,0,0.085106381,0.013513514,0.25,161
What is the role of potassium bromide and benzotriazole in developer?,NOTA,None of the above,"The correct answer is 'Activator'.

Potassium bromide is used as an activator in developer and is responsible for reducing the silver halides in the film emulsion to metallic silver.",0.073529412,7.66E-232,0.071428569,0,0.071428569,0.034482759,0.25,98
"A 60 year male presented with jaundice, pale stools, dark urine and mass in the epigastric region. Which of the following diagnosis in unlikely ?",NOTA,None of the above,"The correct answer is 'Biliary Cancer'.

Explanation: Pancreatic cancer, periampullary cancer and periampullary cancer are all associated with jaundice, pale stools, dark urine and mass in the epigastric region. Biliary cancer is associated with jaundice, pale stools, dark urine and mass in the right hypochondrium.
Ref: Bailey and Love 27th edition Pgno : 1158.",0.049019608,6.39E-232,0.048780486,0,0.048780486,0.018867925,0.25,123
"Under normal physiological range, preload and afterload for stroke volume (stroke volume), respectively, of the impact of what?",NOTA,None of the above,"The correct answer is 'Are reduced stroke volume'.

Explanation:
Stroke volume is determined by preload and afterload. Both preload and afterload are decreased when stroke volume is reduced.",0.072463768,0,0,0,0,0.035714286,0.25,128
What is the FALSE response in relation to healthy lifestyles ?:,NOTA,None of the above,"They are determined by their status, age, gender and ethnicity among other factors.

Explanation: Lifestyles are based on choices made about available options.",0,0,0,0,0,0,0,120
The red blood cells in beta thalassemia are typically:,NOTA,None of the above,"Normocytic and hypochromic

Explanation: The red blood cells in beta thalassemia are typically normocytic and hypochromic.
Ref: Textbook of Pathology, Harsh Mohan, 6th edition, pg. 344.",0.142857143,7.54E-232,0.071428569,0,0.071428569,0.038461538,0.25,114
What is the correct statement about Selective Mutism ?:,NOTA,None of the above,"The correct answer is: '2: It does not appear in the family sphere, neither first nor second grade.'

Explanation: Selective mutism is a rare childhood disorder in which a child fails to speak in certain social situations, such as in school or in the presence of strangers, although they can speak in other situations, such as at home.",0.095238095,7.52E-232,0.076923076,0,0.038461537,0.017241379,0.25,119
Which of the following is not a content of mesorectal fascia?,NOTA,None of the above,"The correct answer is: Inferior mesenteric plexus.

Explanation: The mesorectal fascia is a fascial layer that surrounds the mesorectum and is formed by the condensation of the subserous tissue of the rectum. It contains the superior rectal vein, pararectal lymph nodes, and other structures. The inferior mesenteric plexus is a plexus of nerves located in the retroperitoneum and is not a content of the mesorectal fascia.",0.170454545,2.07E-155,0.085106381,0.032258064,0.085106381,0.03030303,0.5,110
"The three-phase model of human sexual response adds the concept of desire and condenses the sexual response into three distinct but physiologically related phases: desire, arousal and orgasm. This model was described by:",NOTA,None of the above,"The correct answer is: William Masters and Virginia Johnson.

Explanation: The three-phase model of human sexual response adds the concept of desire and condenses the sexual response into three distinct but physiologically related phases: desire, arousal and orgasm. This model was described by William Masters and Virginia Johnson.",0.10989011,7.96E-232,0.102564101,0,0.102564101,0.020408163,0.25,131
"A study is conducted in a town with a population of 225,000, where the people are followed-up for the development of emphysema. A total of 1,000 smokers are selected and followed-up, out of which 200 actually develop the disease. A control group of 1,000 non-smokers is formed, out of which 20 develop emphysema. The prevalence of smoking in the general population is 40%. The researcher calculates all possible risk estimates, including the odds ratio. What percentage of the risk of developing emphysema can be attributed to smoking?",NOTA,None of the above,The correct answer is 40%.,0.11627907,0,0,0,0,0.2,0.25,201
"A 47-year-old woman presents to her primary care physician for evaluation of her right hand. Specifically, she says that she was gardening 8 hours prior to presentation when she sustained a laceration over her distal interphalangeal (DIP) joints. Since then, they have become red and swollen. She has also had pain in her proximal interphalangeal (PIP) joints and metacarpophalangeal (MCP) joints for several years and reports that this pain is worse in the morning but improves over the day. The cells that are present in this patient's DIP joints and PIP joints are analyzed and compared. Which of the following is most likely to be true about this patient's findings?",NOTA,None of the above,"The correct answer is: DIP has fewer neutrophils and more monocytes than PIP.

Explanation:

The patient has a history of hand pain in her proximal interphalangeal (PIP) and metacarpophalangeal (MCP) joints. This is consistent with rheumatoid arthritis (RA). DIP joints typically have fewer neutrophils and more monocytes than PIP joints in RA.",0.1,6.44E-232,0.047619046,0,0.047619046,0.019230769,0.25,271
"G3 with previous second trimester abortion presents with 22 week of gestation, abdominal pain, USG shows funneling of internal os. What is the ideal management?",NOTA,None of the above,0: Dinoprost and bed rest,0,0,0,0,0,0,0,129
Daylight factor in the kitchen should be ?,NOTA,None of the above,"15%
#### 3",0,0,0,0,0,0,0,89
The second type of endometrial adenocarcinoma nothing to do with which of the following?,NOTA,None of the above,"The correct answer is 'deep myometrial invasion'.

Explanation: The second type of endometrial adenocarcinoma is the serous carcinoma, which is a type of high-grade carcinoma. It is associated with a poor prognosis and is typically diagnosed at a later stage than endometrioid adenocarcinoma. It does not have a relationship with deep myometrial invasion.",0.104166667,7.78E-232,0.093023254,0,0.093023254,0.018518519,0.25,114
"A middle-aged woman came to OPD with a twin pregnancy. She already had 2 first trimester aboion and she has a 3 years old female child who was born at the end of ninth month of gestation. Which of the following is her accurate representation? C = gravid, P = para?",NOTA,None of the above,"The correct answer is G5P1 2+0+1.

Explanation:
- G = Gravidity, P = parity.
- G = 5 (total pregnancies)
- P = 1 (1 full term delivery)
- 2+0+1 = 2 first trimester abortion and 1 second trimester abortion.",0.058823529,0,0,0,0,0.028571429,0.25,170
The following items are what distinguish high anorectal disease (high type imperforate anus) or low most important ways anorectal disease (low type imperforate anus)?,NOTA,None of the above,"The correct answer is '1: CT'.

Explanation:
For the diagnosis of imperforate anus, the following imaging studies are used in the following order: Invertogram, MRI, CT scan, and only if all the above are negative, then contrast enema is done.",0.29040404,2.74E-155,0.157894735,0.048780486,0.157894735,0.05,0.5,124
Initiation of pulpal sensation by stimulating dentin is mediated by?,NOTA,None of the above,Unmyelinated C fibers,0,0,0,0,0,0,0,107
What is the use of the given instrument:,NOTA,None of the above,"To hold bone fragments with traction
#### 1",0,0,0,0,0,0,0,101
The electrophilic nitration reaction of phenol (hydroxybenzene) leads to:,NOTA,None of the above,"The correct answer is: A mixture of 1-hydroxy-3-nitrobenzene and 1-hydroxy-4-nitrobenzene.

Explanation: The nitration of phenol is an electrophilic aromatic substitution reaction. The nitric acid acts as an electrophile and the phenol acts as a nucleophile. The nitric acid attacks the ortho and para positions of the phenol, forming the corresponding ortho and para nitrophenols.",0.103092784,2.28E-155,0.102564101,0.039215685,0.102564101,0.033333333,0.5,174
Which of the following viruses replicates in the cytoplasm?,NOTA,None of the above,"Adenovirus.

Adenovirus replicates in the cytoplasm of the infected cell.",0.390625,5.23E-155,0.333333329,0.166666663,0.333333329,0.2,0.5,102
Gestational Trophoblastic neoplasm does not include-,NOTA,None of the above,"The correct answer is: None of the above

Explanation: Gestational trophoblastic neoplasms are trophoblastic tumors that arise from the placenta. They include hydatidiform mole, invasive mole, choriocarcinoma, and placental site trophoblastic tumor. Ref: Shaw JH. Chapter 15. Gestational Trophoblastic Diseases. In: Hoffman B, Schorge J, Bradshaw K, Cunningham F, Calver L, Hunter R, et al., editors. Williams Gynecology. 3rd ed. New York: McGraw Hill Education; ",0.2525,0.025297652,0.123076922,0.088235293,0.123076922,0.061538462,1,109
"Mr. Lin because of the superior mesenteric artery thrombosis (superior mesenteric artery thrombi) and peritonitis removal of most of the small intestine, which of the following is not a risk factor for the occurrence of postoperative short bowel syndrome (short bowel syndrome) is?",NOTA,None of the above,"The correct answer is: Resection of the ileocecal valve.

Explanation:
The ileocecal valve is a natural valve that prevents reflux of bacteria from the large intestine into the small intestine. It is not a risk factor for the occurrence of short bowel syndrome. The other options are all risk factors for the occurrence of postoperative short bowel syndrome.",0.1,2.23E-155,0.097560974,0.037037036,0.097560974,0.034482759,0.5,161
Cryptomenorrhea occurs in ?,NOTA,None of the above,All of the above,0.736111111,8.64E-78,0.749999995,0.666666662,0.749999995,0.75,0.75,92
ABPI increases aificially in,NOTA,None of the above,"0: None of the above
1: Ischemic ulcers
2: Intermittent claudication
3: DVT",0.748820755,0.143171232,0.470588232,0.399999997,0.470588232,0.307692308,1,97
In which type of assessment is murexide used as indicator ?:,NOTA,None of the above,"Redox.
#### 0",0,0,0,0,0,0,0,100
Which of the following cell components produced by Neisseria gonorrhoeae is responsible for attachment to host cells?,NOTA,None of the above,"The correct answer is: IgA1 protease

Explanation: The protein responsible for attachment of Neisseria gonorrhoeae to host cells is IgA1 protease. Ref: Jawetz, 24th edition, page 243.",0.142857143,7.54E-232,0.071428569,0,0.071428569,0.037037037,0.25,117
"Regarding psychosocial factors related to cancer, it has been proven that people improve their chances of survival if:",NOTA,None of the above,"They present characteristics of independent and responsible personality.

Explanation: A positive attitude and a sense of control over one's life can promote recovery and improve the overall well-being of a patient with cancer.",0.136986301,8.78E-232,0.124999998,0,0.124999998,0.028571429,0.25,120
What is the primary symptom of Generalized Anxiety Disorder ?:,NOTA,None of the above,"The correct answer is 'The exaggerated responsibility.'

Explanation: The primary symptom of Generalized Anxiety Disorder is the exaggerated responsibility.",0.169491525,9.89E-232,0.199999997,0,0.199999997,0.052631579,0.25,108
"Yang, 58-year-old engaged in trade with hypertension, diabetes, obesity, and smoking has been more than two decades, was confirmed following stroke risk factors, we consider the prevention of stroke by epidemiological studies, that one is most important?",NOTA,None of the above,"The correct answer is 'Adiposity'.
Explanation:
Adiposity is the most important risk factor for stroke.",0.090909091,8.73E-232,0.111111108,0,0.111111108,0.066666667,0.25,132
"Calculate the base deficit in a patient of weight 75 kg with a pH = 6.96, pCO2 = 30 mm Hg and HCO3- = 6 mEq/L:",NOTA,None of the above,"The correct answer is 800 mEq.

Calculation:
Base deficit = 40 - 6 = 34 mEq
Base excess = 34 x 0.3 = 10.2 mEq
Base deficit = 10.2 x 75 = 800 mEq.",0.068493151,0,0,0,0,0.033333333,0.25,127
"A 6-year-old girl presents to your clinic two weeks after receiving a routine immunization in preparation for a trip overseas. Periorbital edema is present on exam, and 24 hour urine collection shows excretion of 4.3 grams of protein/day. Which pathological change would likely be seen on microscopy?",NOTA,None of the above,"The correct answer is: IgA-immune complexes in the mesangium on electron microscopy.

Explanation: The child is presenting with periorbital edema, and 24-hour urine collection shows excretion of 4.3 grams of protein/day, which is suggestive of nephrotic syndrome. The likely cause is post-streptococcal glomerulonephritis (PSGN) which is a type of nephritic syndrome that occurs after a streptococcal infection. PSGN is characterized by the deposition of IgA immune complexes in the mesangium, which is seen on electron microscopy.",0.081300813,7.09E-232,0.067796609,0,0.067796609,0.012345679,0.25,178
A neonate presented with jaundice on first day of life. His mother's blood group is `0' positive. How will you manage this patient?,NOTA,None of the above,"Observe only as it is mostly physiological jaundice
#### 0",0,0,0,0,0,0,0,137
"A 70-year-old man is brought to the emergency department by staff of the group home where he resides because of fever, a productive cough, and blood-tinged sputum for 2 days. The staff report that he developed myalgia, headache, and rhinorrhea 7 days ago, which improved initially before worsening again. He has hypertension and Alzheimer disease. Current medications include enalapril and donepezil. On arrival, he is obtunded. His temperature is 39.8°C (103.6°F), pulse is 120/min, respirations are 22/min and shallow, and blood pressure is 100/60 mm Hg. Pulse oximetry on 10 L/min of oxygen via nasal cannula shows an oxygen saturation of 92%. Examination shows scattered crackles and rhonchi throughout both lung fields. An x-ray of the chest shows bilateral lung opacities and multiple small, thin-walled cystic spaces within the basal pulmonary parenchyma. Which of the following is the most likely cause of this patient’s current condition?",NOTA,None of the above,"The correct answer is: Granulomatosis with polyangiitis.

This patient has a classic presentation of granulomatosis with polyangiitis (formerly known as Wegener's granulomatosis). The combination of fever, productive cough, blood-tinged sputum, and bilateral lung opacities with multiple small, thin-walled cystic spaces within the pulmonary parenchyma is consistent with this diagnosis. The presence of bilateral lung opacities and cystic spaces is also consistent with a diagnosis of bronchiolitis obliterans organizing pneumonia (BOOP). However, the presence of granulomas on hist",0.078125,7.00E-232,0.068965516,0,0.068965516,0.0125,0.25,321
The only tissue - borne functional appliance is,NOTA,None of the above,"The correct answer is: Twin block

Explanation: Twin block appliance is the only tissue borne functional appliance. Ref: Orthodontic treatment, Anil Kohli, 3rd edition, pg: 141.",0.070422535,7.49E-232,0.074074072,0,0.074074072,0.038461538,0.25,93
"The functions of the Triage Box are several, EXCEPT:",NOTA,None of the above,"Allow the simultaneous work of two professionals in situation of peak demand for care.

Explanation: The Triage Box is used to classify patients in order to prioritize urgent care according to its severity, determine the time of attention and the most appropriate resource in each case.",0.11627907,8.15E-232,0.097560974,0,0.097560974,0.02173913,0.25,131
What is the name of the alteration of the language consisting in the construction of sentences without any bond and that makes the discourse incomprehensible ?:,NOTA,None of the above,"The correct answer is ilogicity.

Explanation: Ilogicity is a form of linguistic alteration where the patient constructs sentences without any bond and the discourse becomes incomprehensible.",0.153846154,9.34E-232,0.14285714,0,0.14285714,0.038461538,0.25,116
Sentinel lymph node biopsy is used to map the lymph node status of which cancers?,NOTA,None of the above,"The correct answer is Melanoma.

Sentinel lymph node biopsy is used to map the lymph node status of Melanoma.",0.175438596,1.01E-231,0.210526312,0,0.105263155,0.052631579,0.25,101
"The concept of caring as ""to maintain life assuring the satisfaction of a set of necessities essential for life, but which are diverse in their manifestation. The different possibilities of responding to these vital needs create and establish habits of life specific to each group ""corresponds to:",NOTA,None of the above,"The correct answer is D. Orem.

Explanation: The concept of caring as ""to maintain life assuring the satisfaction of a set of necessities essential for life, but which are diverse in their manifestation. The different possibilities of responding to these vital needs create and establish habits of life specific to each group"" corresponds to Orem's self-care deficit theory.",0.098039216,7.60E-232,0.075471697,0,0.075471697,0.016666667,0.25,144
Question linked to image No. 13 What is the diagnosis of suspicion of the following echocardiographic image?,NOTA,None of the above,"The correct answer is Aortic dissection.

Explanation:
The image shows a flail mitral valve leaflet, which is a sign of a tear in the aortic root. The diagnosis is aortic dissection.",0.138888889,8.84E-232,0.148148146,0,0.148148146,0.032258065,0.25,115
According to the DSM (IV-TR and 5) Which of the following is required to diagnose Tourette Disorder ?:,NOTA,None of the above,"The correct answer is: That motor tics and vocal tics have been present at some time of the disease concurrently.

Explanation:
Ref: Kaplan & Sadock's Comprehensive Textbook of Psychiatry, 10th edition, page 1547-1550
According to DSM-5, the criteria for Tourette's disorder are: A. Both multiple motor and one or more vocal tics have been present at some time during the illness, although not necessarily simultaneously. B. Tic symptoms have been present for more than 1 year since the onset of the first tic. C. Tic symptoms are not merely tics of another neurodevelopment",0.06993007,1.72E-155,0.057142856,0.023809523,0.057142856,0.020833333,0.5,141
DOC for Cyclosporiasis?,NOTA,None of the above,Correct answer: Paromomycin,0,0,0,0,0,0,0,96
Which one of the following is NOT a socio-economic indicator?,NOTA,None of the above,Family size,0,0,0,0,0,0,0,95
Which of the following precancerous conditions if treated would not lead to cancer,NOTA,None of the above,"The correct answer is Lobular Carcinoma in situ of breast.

Ductal carcinoma in situ (DCIS) and lobular carcinoma in situ (LCIS) are both considered precancerous lesions that can progress to invasive cancer if left untreated.

Vaginal intraepithelial neoplasia (VAIN) is also a precancerous lesion that can progress to invasive cancer if left untreated.

Reference: Pathology of the Breast, 2nd edition, page 44.",0.168918919,2.06E-155,0.081632652,0.037735848,0.081632652,0.032258065,0.5,121
"A 28-year-old woman with no significant past medical history presents to her primary care physician with increased menstrual bleeding over the past three months. She also notes easy bruising and bleeding from her gums when brushing her teeth. She is sexually active with multiple partners and has no history of intravenous drug use. Physical exam is remarkable for petechiae and scattered ecchymoses on the patient's bilateral upper and lower extremities. Urine beta-HCG is negative. Laboratory results are as follows: Hgb 13.0 g/dL, WBCs 6,000/mL, platelets 95,000/mL, PT 13.2s, aPTT 30s. Peripheral blood smear shows normocytic, normochromic red blood cells and few platelets with no morphologic abnormalities. Which diagnostic study should be performed next?",NOTA,None of the above,"The correct answer is: Measurement of ADAMTS13 activity.

Explanation: The patient presents with easy bruising and bleeding, petechiae, and a low platelet count. The peripheral blood smear shows normocytic, normochromic red blood cells and few platelets with no morphologic abnormalities. The patient is not taking any medications and has no history of intravenous drug use. The patient has no history of easy bruising or bleeding in the past. The patient has no history of fever, chills, or recent infections. The patient has no history of recent travel or recent transfusions. The patient is not taking any",0.068493151,6.69E-232,0.067796609,0,0.067796609,0.010416667,0.25,272
"A 29-year-old man is brought to the emergency department by a concerned neighbor. The patient appears disheveled, has a flat affect, and appears to be having auditory hallucinations. He is alert and oriented to time, person, and place and has an intact long-term and short-term memory. His neighbor says that he never really knew the patient that well and that he mostly kept to himself. They have been neighbors for the past 3 years at an apartment close to the hospital. What worried the neighbor was a sudden change in the patient's behavior which started last week. He suddenly seemed interested in attending all the local council meetings and social gatherings. He is very talkative at these events and boasts highly of himself and starts suggesting changes that the committee could make with his help. He gets very agitated when they deny accepting his suggestions. Which of the following is a predictor of good prognosis for this patient's condition?",NOTA,None of the above,"The correct answer is Negative symptoms.

Explanation:
The patient is exhibiting symptoms of schizophrenia, including disorganized thinking, delusions, and auditory hallucinations. The patient's sudden change in behavior is a prodrome of this condition. The patient's being single, male, and having a history of disheveled appearance and disorganized behavior are all negative symptoms that are predictors of a poor prognosis.",0.093457944,6.28E-232,0.044444443,0,0.044444443,0.016393443,0.25,268
PGs in semen are secreted by ?,NOTA,None of the above,"The correct answer is 'Prostate'.

Explanation:
Prostaglandins (PGs) are secreted by the prostate gland. They are the most potent smooth muscle relaxants known. PGs are also secreted by the seminal vesicles, but to a lesser extent. Semen contains a high concentration of prostaglandins. Prostaglandins are also secreted by the testes and the epididymis. Ref: Clinical Gynaecology by Sheila Balakrishnan, 2nd edition, page 346.",0.087719298,7.29E-232,0.076923076,0,0.076923076,0.015873016,0.25,91
"A previously healthy 16-year-old boy comes to the physician because of a 5-day history of pain at the back of his left ankle. His mother had a myocardial infarction at 54 years. His BMI is 23 kg/m2. There is tenderness above the left posterior calcaneus and a firm, 3-cm, skin-colored nodule that moves with the left Achilles tendon. A photomicrograph from a biopsy of the nodule is shown. Serum studies in this patient are most likely to show increased levels of which of the following?",NOTA,None of the above,"The correct answer is Triglycerides.

The photomicrograph is showing a calcified tendon xanthoma, which is a manifestation of hyperlipidemia. The mother's myocardial infarction at 54 years is also consistent with hyperlipidemia. The patient's tenderness above the left posterior calcaneus is also a clue to this diagnosis.",0.168539326,8.89E-232,0.153846152,0,0.102564101,0.020833333,0.25,208
"A 42-year-old man comes to the physician because of several episodes of rectal bleeding over 2 weeks. He has had pain around the anal area for the past month. Six months ago, he was diagnosed with esophageal candidiasis and was treated with oral fluconazole. He is HIV-positive. He has had 9 male sexual partners over his lifetime and uses condoms inconsistently. The patient's current medications include dolutegravir, tenofovir, and emtricitabine. He is 179 cm (5 ft 10 in) and weighs 66 kg (146 lb); BMI is 20.9 kg/m2. Vital signs are within normal limits. Digital rectal examination and anoscopy show a hard 2-cm mass palpable 0.5 cm above the anal verge that bleeds on contact. There is no inguinal lymphadenopathy. The abdomen is soft and nontender. The CD4+ T-lymphocyte count is 95/mm3(N ≥ 500/mm3). A biopsy confirms the diagnosis. This patient is most likely to benefit from which of the following interventions?",NOTA,None of the above,"The correct answer is Submucosal hemorrhoidectomy.

Explanation: The patient has a rectal mass that is palpable 0.5 cm above the anal verge and bleeds on contact. The patient is HIV-positive and has had multiple sexual partners, which suggests a high risk of human papillomavirus (HPV) infection. The patient has had anal cancer, which is a common complication of HIV infection. The patient's CD4 count is low, which also increases the risk of anal cancer. Submucosal hemorrhoidectomy is the best treatment for this patient, as it is the most effective treatment for anal cancer",0.105633803,7.47E-232,0.095238094,0,0.095238094,0.010416667,0.25,334
Two elements with limited solid solubility are known as:,NOTA,None of the above,"Correct answer: Allotectic

Explanation: Allotetrix: two elements with limited solid solubility.",0,0,0,0,0,0,0,97
"A 13-year-old girl is brought to the emergency department by her father because of a severe nosebleed. She takes no medications and has no history of serious medical illness but has had frequent nosebleeds in the past. Physical examination shows brisk bleeding from the right nare and pooled blood in the posterior pharynx. Laboratory studies show:
Hemoglobin 8 g/dL
Platelet count 195,000/mm3
Prothrombin time 12 sec
Partial thromboplastin time 49 sec
Fibrin split products negative
The bleeding time is 11 minutes. Which of the following is the most appropriate pharmacotherapy?""",NOTA,None of the above,"The correct answer is: None of the above.

Explanation:
This patient has a platelet count of 195,000/mm3, which is normal. The bleeding time of 11 minutes is also normal. The PT and PTT are mildly prolonged, but the fibrin split products are negative. The patient has had frequent nosebleeds in the past, and it is likely that she has a bleeding disorder. The most likely diagnosis is von Willebrand disease.",0.170940171,0.027843808,0.148148147,0.086956521,0.148148147,0.055555556,1,233
"A 70-year-old man comes to the emergency department after briefly losing consciousness and collapsing when rising from a chair. He did not sustain any injuries from his collapse. He has had a two-week history of dizziness upon standing. He has smoked one pack of cigarettes daily for 55 years. He drinks three beers and two glasses of whiskey daily. He currently takes dutasteride and tamsulosin for benign prostatic hyperplasia. His blood pressure is 120/80 mm Hg supine and 100/70 mm Hg one minute after standing with no change in pulse rate. Physical examination shows conjunctival pallor. On cardiac auscultation, there is a plopping sound followed by a low-pitched, rumbling mid-diastolic murmur heard best at the apex. Which of the following is the most likely cause of this patient's presentation?",NOTA,None of the above,"The correct answer is: Constricted aortic valve orifice.

Explanation:

The patient is presenting with symptoms of syncope and orthostatic hypotension, and the physical examination reveals a systolic murmur with a plopping sound followed by a low-pitched, rumbling mid-diastolic murmur. This is consistent with a constricted aortic valve orifice. The patient's smoking history and the presence of benign prostatic hyperplasia are risk factors for atherosclerosis. The use of tamsulosin is also a risk factor for aortic stenosis. The patient's blood pressure drops by 30 mm",0.076335878,6.94E-232,0.064516128,0,0.064516128,0.011363636,0.25,271
A patient is suffering from dehydration secondary to diarrhea. Which of the following intravenous agent is used in this case?,NOTA,None of the above,"The correct answer is 0: 10% glucose solution.

Intravenous fluids should be isotonic and contain 10% glucose.",0.086206897,0,0,0,0,0.058823529,0.25,110
"TB in children, most common is -",NOTA,None of the above,"Consolidation

Explanation: In children, the most common manifestation of TB is consolidation. Ref: Park's textbook of preventive and social medicine, 23rd edition, pg: 184.",0.144927536,9.04E-232,0.148148146,0,0.148148146,0.04,0.25,92
At this GCS is most likely a bit?,NOTA,None of the above,"Correct answer is 5.

Explanation: The Glasgow Coma Scale (GCS) is a neurological scale used to assess the severity of brain injury. It ranges from 3 to 15 points.",0.14084507,8.91E-232,0.129032256,0,0.064516127,0.034482759,0.25,89
Which of the following is not true for rifabutin as compared to rifampicin?,NOTA,None of the above,"Rifabutin has lesser incidence of drug-interactions

Explanation:
Rifabutin has the longer half-life than rifampicin Rifabutin is more efficacious against MAC as compared to rifampicin None of the above
Rifabutin has lesser incidence of drug-interactions
Final Answer: Rifabutin has lesser incidence of drug-interactions",0.39453125,0.052097183,0.285714283,0.18181818,0.285714283,0.086956522,1,137
Absolute neutrophil count in severe neutophil depletion is?,NOTA,None of the above,"The correct answer is '250'.

Explanation: Neutrophil count less than 250 cells/microliter is considered as severe neutrophil depletion.",0.086206897,0,0,0,0,0.052631579,0.25,92
Competitive inhibitors:,NOTA,None of the above,"Correct answer: 0: 'Decrease the Km'

Explanation: Competitive inhibitors bind to the active site of the enzyme and lower the Km.",0.163934426,3.58E-155,0.181818179,0.086956519,0.181818179,0.095238095,0.5,93
"An abnormal resorption pattern in primary teeth, delayed
eruption of permanent teeth and a Large tongue are the
features of:",NOTA,None of the above,Hyperthyroidism,0,0,0,0,0,0,0,123
"Statements about the pelvic diaphragm (pelvic diaphragm), and which of the following error?",NOTA,None of the above,"The correct answer is: Located in the perineum (the perineum) top

Explanation:
The pelvic diaphragm is a muscular layer of tissue that separates the perineum from the vagina. It is located below the urogenital diaphragm, and is formed by the coccyx, the sacrum, and the levator ani muscle.",0.107526882,7.88E-232,0.097560974,0,0.097560974,0.020833333,0.25,140
6 year old son of pregnant women is suffering from chicken pox. Which of the following is given to pregnant women ?,NOTA,None of the above,"Only immunoglobulin

Explanation:
Acyclovir is used in children but it is contraindicated in pregnant women. Immunoglobulin is given to both mother and child.
Ref: Park 23rd edition pg 444",0,0,0,0,0,0,0,111
Apical relative to the first of several intercostal?,NOTA,None of the above,The correct answer is: nine,0.119047619,0,0,0,0,0.2,0.25,91
"A 46-year-old woman comes to the physician because of severe muscle and joint pain for 5 months. The pain varies in location and intensity. She also has joint stiffness in the morning and reports fatigue throughout the day that she attributes to not sleeping well. She reports a tingling sensation in her lower limbs. Her bowel habits are unchanged but she often feels bloated. She has primary hypertension and occasional migraine headaches. She does not smoke or consume alcohol. Her medications include propranolol and sumatriptan. She appears healthy. Examination shows symmetric muscular tenderness at the base of the neck, over the shoulders, and in the lumbosacral area. Strength and deep tendon reflexes are normal. Laboratory studies show:
Hemoglobin 14.3 g/dL
Leukocyte count 9300/mm3
Platelet count 230,000/mm3
Mean corpuscular volume 85 μm3
Erythrocyte sedimentation rate 12 mm/h
Serum
Glucose 92 mg/dL
Creatinine 0.6 mg/dL
TSH 3.1 μU/mL
Urinalysis is within normal limits. Which of the following is the most appropriate therapy for this patient?""",NOTA,None of the above,"The correct answer is Methotrexate.

Explanation:
This patient has polymyalgia rheumatica, which is a self-limited inflammatory disorder that is characterized by muscle and joint pain and stiffness, fatigue, and weight loss. The patient's symptoms are consistent with polymyalgia rheumatica. The patient's laboratory results are consistent with polymyalgia rheumatica, including an elevated erythrocyte sedimentation rate and normal inflammatory markers. The patient's symptoms are not consistent with polymyositis, which is an inflammatory myopathy that is associated with muscle pain and weakness. Methotrexate is the drug of choice for",0.073529412,6.85E-232,0.070175437,0,0.035087718,0.011111111,0.25,351
